created_at,user_id,username,name,tweet,language,replies_count,retweets_count,likes_count,link
2020-10-22 02:05:30 India Standard Time,263528840,sty_md,"Stephen Yip, MD/PhD FRCPC","Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/c8U6aTCNxk via @WSJ",en,0,0,1,https://twitter.com/Sty_md/status/1319014469482151937
2020-10-22 02:05:08 India Standard Time,59049313,iheartcarrie,R🎃bert VOTE Sc🎃tt,"Someone in Brazil died after receiving the trial COVID vaccine, but they WON'T stop testing. WTF?!?!?",en,0,0,0,https://twitter.com/iheartcarrie/status/1319014378406957056
2020-10-22 02:04:50 India Standard Time,2934984911,iamchinnyd,ChinnyD,"Anyone else get depressed thinking about how a covid vaccine might not fix things and we may never return to normalcy? We still don’t know.. IF it only provides antibody protection, each vaccine could only last 6 months varying person to person.",en,3,1,10,https://twitter.com/iamChinnyD/status/1319014304625135616
2020-10-22 02:04:39 India Standard Time,221618096,controversyday,Controversy Daily,AstraZeneca shares slide after Brazilian health authority says volunteer in Covid vaccine study dies   https://t.co/dBNc8g46Nm,en,0,0,0,https://twitter.com/ControversyDay/status/1319014255895740417
2020-10-22 02:04:38 India Standard Time,"9,17204423134339E+017",covidvaxine,How Far Out Is A COVID Vaccine,@GamerGeek1974 @aarongreenberg i think it's an objective indicator,en,0,0,1,https://twitter.com/CovidVaXine/status/1319014253131694080
2020-10-22 02:04:36 India Standard Time,"1,26103652175216E+018",mightym55070329,Mighty Mouse,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/tKZMPQhIXV",en,0,0,0,https://twitter.com/MightyM55070329/status/1319014243954421761
2020-10-22 02:04:35 India Standard Time,"1,19223511855709E+018",uscoronaupdates,United States Coronavirus Updates,"BREAKING: A Brazil volunteer for the AstraZeneca COVID vaccine trial has died from complications.   They were given the placebo, per Bloomberg News.",en,0,3,6,https://twitter.com/USCoronaUpdates/status/1319014239982538752
2020-10-22 02:04:14 India Standard Time,807251762,rudytejano,Rudy Gonzales,"@SenateDems It's not a game! COVID-19 is deadly! COVID-19 Still Killing! No COVID vaccine! There were 1,336,561 deaths in the US between March 1 &amp; August 1, study said – a 20% over normality! That's been reported &amp; verified! #StillBelieveTrumpHandledCOVIDCorrectly ?  https://t.co/eTTh6iPXh0  https://t.co/zfqIkjfyij",en,0,0,0,https://twitter.com/RudyTejano/status/1319014151679860738
2020-10-22 02:04:11 India Standard Time,1421951876,friendsofscimed,FriendsOfSciMed,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/8sUgugZVIF",en,0,1,1,https://twitter.com/FriendsOfSciMed/status/1319014138048176128
2020-10-22 02:03:56 India Standard Time,146846407,ad1968f,Antoine D ☭ Qui Tacet Consentit,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury | Opinion | The Guardian  https://t.co/DOBvV51S8H",en,0,0,0,https://twitter.com/AD1968F/status/1319014077516173313
2020-10-22 02:03:35 India Standard Time,324901003,mikeballard4,Mike Ballard ⚓️⚓️⚓️⚓,How obesity could create problems for a COVID vaccine  https://t.co/RpILRAW9e9,en,0,0,0,https://twitter.com/MIKEBALLARD4/status/1319013987040722944
2020-10-22 02:03:09 India Standard Time,2932344645,eileeniorio,EileenIorio,"Pfizer to ""haul"" in $3.5 Billion in COVID vaccine sales next year.   It's not about the money, honest. It's altruistic and they care about people and the economy.   [They ""raked"" in almost $2 Billion in seed money from TAXPAYERS - will that be paid back?]   https://t.co/DHniqoWR1w",en,8,41,82,https://twitter.com/eileeniorio/status/1319013878559289348
2020-10-22 02:03:06 India Standard Time,"9,17204423134339E+017",covidvaxine,How Far Out Is A COVID Vaccine,"@LeveledUpGamers @aarongreenberg it's celled ""ambience"", it's not Doom",en,0,0,0,https://twitter.com/CovidVaXine/status/1319013868304216065
2020-10-22 02:03:01 India Standard Time,807251762,rudytejano,Rudy Gonzales,"It's not a game! COVID-19 is deadly! COVID-19 Still Killing! No COVID vaccine! There were 1,336,561 deaths in the US between March 1 &amp; August 1, study said – a 20% over normality! That's been reported &amp; verified! #StillBelieveTrumpHandledCOVIDCorrectly ?  https://t.co/eTTh6iPXh0  https://t.co/V1voApaNZD",en,0,0,0,https://twitter.com/RudyTejano/status/1319013845625688066
2020-10-22 02:02:39 India Standard Time,350953727,istimpson,Ian Stimpson,Rant of the day...Why not test the Covid vaccine on the sex offenders in prison?,en,0,0,0,https://twitter.com/Istimpson/status/1319013751862005760
2020-10-22 02:01:48 India Standard Time,"1,21997839438285E+018",laughingdoggs,‘Tis Herself ☘️with a lecherous gaze,Although sad a person died; this trial would have been suspended if the volunteer had been a part of the group getting the shot.  AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/4uhNeWSw7i,en,0,0,0,https://twitter.com/LaughingDoggs/status/1319013538925608961
2020-10-22 02:01:13 India Standard Time,105156812,jstweetsdigital,Joanne Sweeney,"A silver lining?   “They found that death rates dropped for all groups, even older patients by 18 percentage points on average.” #COVID19 #CovidVaccine",en,0,0,2,https://twitter.com/JSTweetsDigital/status/1319013390409469954
2020-10-22 02:01:11 India Standard Time,"1,09771309527366E+018",bsvdragon,BSV DRAGON - COVID19 INTOLERANT,PEOPLE ARE DYING FROM COVID VACCINE TRIALS,en,1,0,5,https://twitter.com/BSVDRAGON/status/1319013382188486657
2020-10-22 02:01:04 India Standard Time,1375329338,machangolhidhek,Machangolhi Dhekunu,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/TseqGJwHbj",en,0,0,0,https://twitter.com/MachangolhiDhek/status/1319013355529490432
2020-10-22 02:00:06 India Standard Time,49323761,streitapfel,Zankapfel vom Dienst,"@easethesheet @saifedean @Confusezeus How do you know? The placebo here is reportedly a ""meningitis jab"", i.e. a vaccine (just not a COVID vaccine)",en,0,0,0,https://twitter.com/Streitapfel/status/1319013109806268417
2020-10-22 01:59:42 India Standard Time,32515959,loveleighx,Leigh Garster-Ward,"Unless it’s got a Covid vaccine stashed up there or free school meals for kids, I doubt it’s major at all",en,0,0,1,https://twitter.com/loveleighx/status/1319013011286347778
2020-10-22 01:59:42 India Standard Time,"1,08778402566896E+018",socialistfuck,Arkham_Asylum,Lol. Good luck with that bs.  AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/wbcCgRT9LK,en,0,0,0,https://twitter.com/SocialistFuck/status/1319013010334167041
2020-10-22 01:59:37 India Standard Time,"9,33631977923658E+017",kawausofx,カワウソ💩FXはじめました,AstraZeneca shares down after death reported in Brazilian Covid vaccine study   https://t.co/HyMMAuxQie,en,0,0,0,https://twitter.com/kawausofx/status/1319012990109143040
2020-10-22 01:58:28 India Standard Time,"1,2911467594446E+018",daveirl,Dave,@oilyslick1 @davidod021 @williamhboney1 We’re not comparing the illness to the flu we’re comparing the fact that a non zero number of people die from something preventable. If a Covid vaccine reduced Covid deaths by a factor of 5 would you accept those Covid deaths? If so why not accept a non zero number today?,en,2,0,0,https://twitter.com/daveirl/status/1319012699884392448
2020-10-22 01:58:13 India Standard Time,23169306,wear_purple,Anna Burgess,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/MlSyfBoJ04  A helpful description of how vaccination protects.",en,0,0,0,https://twitter.com/wear_purple/status/1319012635573039104
2020-10-22 01:58:07 India Standard Time,152986679,bertybobby,Bertybobby,@Lee_1H @BBCNews But they are not the Covid vaccine and so that trial may continue without hindrance.,en,1,0,0,https://twitter.com/bertybobby/status/1319012612294717441
2020-10-22 01:56:33 India Standard Time,939738342,mymusecalls,Judy Challis,When do you think we will get a vaccine? #Covid19 #Covidvaccine #vaccine #pandemic  https://t.co/ldzeXBgYQw,en,0,0,1,https://twitter.com/mymusecalls/status/1319012217698816004
2020-10-22 01:56:27 India Standard Time,10118102,joelca,Joel Cano (joelca),AstraZeneca shares down after death reported in Brazil Covid vaccine study   https://t.co/ggqJGZrmDx,en,1,0,0,https://twitter.com/joelca/status/1319012192100888576
2020-10-22 01:56:12 India Standard Time,3154147845,dfreedman7,"Dan Freedman, DO",@LSW12612672511 Toby has me blocked. Releasing how someone died can absolutely compromise their identity. The death was in the placebo arm of the study and is therefore unrelated to the COVID vaccine,en,0,0,0,https://twitter.com/dfreedman7/status/1319012131795275785
2020-10-22 01:56:00 India Standard Time,15236959,newschannel10,KFDA NewsChannel10,"Last week, Pfizer Inc. received permission to test its vaccine in U.S. kids as young as 12. #coronavirus #covid #vaccine #NC10  https://t.co/OhNEBDO9dQ",en,0,1,0,https://twitter.com/NewsChannel10/status/1319012078963798017
2020-10-22 01:54:34 India Standard Time,3285389804,gk09887,Gavin,"Patient dies during covid vaccine trials from covid complications, apparently from a meningitis vaccine used a placebo. Doesn't sound right to me. But what do Astrazeneca care, they will be free from any liabilities anyway   https://t.co/UEONnEoxvb",en,0,0,0,https://twitter.com/GK09887/status/1319011716957691905
2020-10-22 01:53:52 India Standard Time,76411115,ronmcintyre,Ron McIntyre,Covid vaccine volunteer dies....please don't let anyone inject this poison into you!  https://t.co/GItBDFzYqV,en,0,0,1,https://twitter.com/RonMcIntyre/status/1319011541283491841
2020-10-22 01:53:35 India Standard Time,"1,13972953487224E+018",eaglenewsbc,Eagle News British Columbia,Brazil embraces Chinese Covid vaccine after row -  https://t.co/gXqUPJDnqO,en,0,0,0,https://twitter.com/EagleNewsBC/status/1319011472131772416
2020-10-22 01:53:26 India Standard Time,20713331,corpcrimereport,Russell Mokhiber,AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/z6OaMGEMvt,en,0,0,0,https://twitter.com/CorpCrimeReport/status/1319011433703723009
2020-10-22 01:53:17 India Standard Time,3081472804,photosweather,Weather Photos,"From @Reuters “CNN Brasil reported that the volunteer was a 28-year-old man who lived in Rio de Janeiro and died from COVID-19 complications.” How many healthy under 30s die from Covid?! Not many, if any... #CovidVaccine",en,0,0,0,https://twitter.com/PhotosWeather/status/1319011395464237060
2020-10-22 01:52:28 India Standard Time,611428252,nbcnewsfan,Norman Charles,"I can't stop laughing at this. Richard Engel's Tuesday NBC Nightly News story about human challenge trials for a Covid vaccine was almost identical to his 8/6 story. He even used the same interview from the earlier story, with no disclosure that it was an old interview. #Peabody  https://t.co/FRWFo1yv1U",en,0,1,1,https://twitter.com/NBCNewsFan/status/1319011189326753792
2020-10-22 01:52:24 India Standard Time,78623653,kdooleyyoung,Kerry Dooley Young,"The previously announced halts in the #CovidVaccine trials are evidence the testing is being done ""by the book,"" @SecAzar says at presser at @CDCgov. Fair enough. #Staytuned for @US_FDA adcom discussion tomorrow on Covid vax development.",en,0,1,0,https://twitter.com/KDooleyYoung/status/1319011173740744705
2020-10-22 01:52:22 India Standard Time,"1,19776004333823E+018",dame_keep,Dame Keep It Real,@Sherrillacyr12 They must all be taking that secret covid vaccine. I think they are all infected and all of them are taking experimental treatment,en,0,0,1,https://twitter.com/dame_keep/status/1319011164483846144
2020-10-22 01:52:05 India Standard Time,588717249,mrmichjoy,Michjoy,@Yesterday_Today @piersmorgan @BobSmit93897966  Volunteer in trial of Covid vaccine dies of virus  https://t.co/itslAqXD6n,en,0,0,0,https://twitter.com/MrMichjoy/status/1319011093730177024
2020-10-22 01:51:54 India Standard Time,"1,28273914870147E+018",vaccinesend,No Lockdowns - No Masks #KBF,"@ThisisDavina Will you be just as enthusiastic about the covid vaccine? Another death from an unlicensed, rushed, untested toxic shot. Who else to the slaughter house?",en,0,0,0,https://twitter.com/VaccinesEnd/status/1319011047676743685
2020-10-22 01:51:43 India Standard Time,182564387,tylikcat,Dr. Catherine Kehl,"@lgbookworm I want mine so bad. I went from having to wait because of the covid vaccine study, to being sick. (I'm in the clinic now, so I'm going to ask my doctor if I can get one anyway... But considering the cocktail I'm being sent home with, I doubt it.)",en,1,0,1,https://twitter.com/tylikcat/status/1319011001476341760
2020-10-22 01:50:36 India Standard Time,263528840,sty_md,"Stephen Yip, MD/PhD FRCPC","If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/ZAjQgb0oTM",en,0,0,1,https://twitter.com/Sty_md/status/1319010720017649664
2020-10-22 01:50:31 India Standard Time,588717249,mrmichjoy,Michjoy,@RoMulholland @lisette_morelos @FatimaTorre @bianca_king @aracelyarambula @ilean76 @MsRachelStevens @ParisJackson @lizasoberano @sritianne @jenwinget @didoofficial  Volunteer in trial of Covid vaccine dies of virus  https://t.co/itslAqXD6n,en,0,0,0,https://twitter.com/MrMichjoy/status/1319010700245798915
2020-10-22 01:49:56 India Standard Time,117105419,jackiepoetry,📚Jackie Gorman 📝,@JohnMadden1 It never ends and I’m going to be fierce disappointed if we get a Covid vaccine next year and it doesn’t allow me to start emitting my own WiFi signal !!,en,0,0,3,https://twitter.com/jackiepoetry/status/1319010552421752835
2020-10-22 01:49:32 India Standard Time,2885224143,dailytucsonan,Daily Tucsonan,AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies - CNBC  https://t.co/hXMh3gTU8N via @GoogleNews,en,0,0,0,https://twitter.com/DailyTucsonan/status/1319010453469552640
2020-10-22 01:49:27 India Standard Time,1408710426,jelwoodv,JimeV Augmented Mouse,"Big Pharma, big money, big egos and a 900-year-old university: Inside Oxford’s deal to make a Covid vaccine  https://t.co/xfTRw72LHi via @WSJ",en,0,0,0,https://twitter.com/Jelwoodv/status/1319010431185440769
2020-10-22 01:49:16 India Standard Time,19970487,dedelinzy,DeDe Linzy,"Love the logic just heard on tv. If a person participating in the covid vaccine trials dies it doesn't mean the death was caused by the vaccine. I thought if you had say, kidney disease and covid and die your death was due to covid #COVID19 #coronavirus #ChinaVirus #WuhanVirus",en,0,0,0,https://twitter.com/dedelinzy/status/1319010383257128962
2020-10-22 01:48:09 India Standard Time,256364629,rawrrenski,Sir Alexander,“Volunteer in covid vaccine trials dies” 😬😬😬😬😬😬,en,0,0,1,https://twitter.com/RawrRenSki/status/1319010105589821440
2020-10-22 01:48:07 India Standard Time,17105547,colbytimberlake,Colby Timberlake,And you people want to take a covid vaccine ASAP!? 😨   No. Thank. You.,en,0,1,2,https://twitter.com/colbytimberlake/status/1319010096739962880
2020-10-22 01:47:40 India Standard Time,"1,20935844545694E+018",thecolyerlolyer,I Will Not Vote For A Rapist,#BREAKING A volunteer in a covid vaccine trial has died.,en,0,2,1,https://twitter.com/TheColyerLolyer/status/1319009980490551296
2020-10-22 01:47:34 India Standard Time,"1,23969230700954E+018",voteblue8888,Vote Blue Save America - Blue Wave 2020 🌊🌊🌊🌊,Volunteer in AstraZeneca COVID vaccine trial dies in Brazil - New York Daily News / A volunteer in a clinical trial for one of several coronavirus vaccines currently in development has died in Brazil.  https://t.co/muycm9HOsl,en,0,0,0,https://twitter.com/voteblue8888/status/1319009959229722624
2020-10-22 01:47:24 India Standard Time,1132874720,denise62410685,Denise Stephens,@cnnbrk why is this channel not covering the Dr's. On covid VACCINE is coming they are in final stage! They said things are fixing to start moving fast!! So good to hear this,en,0,0,0,https://twitter.com/Denise62410685/status/1319009917391523840
2020-10-22 01:46:04 India Standard Time,17238367,citizenherald,BelmontCitizenHerald,USA TODAY's experts say securing a COVID vaccine in record time could be easy. Distributing it won't be.  https://t.co/nmocq7tMO6,en,0,0,0,https://twitter.com/citizenherald/status/1319009581528502272
2020-10-22 01:45:55 India Standard Time,203899355,drjohnmorley,john morley,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/uoF6x3656V",en,0,0,0,https://twitter.com/drjohnmorley/status/1319009540092944385
2020-10-22 01:45:31 India Standard Time,2715070556,swinny198,ᏕᎯМ 🏴󠁧󠁢󠁥󠁮󠁧󠁿#KBF #NoDeal 🇬🇧,"Errr...keep saying this, but I’d DEFFO think twice about taking the COVID vaccine if I were you.",en,1,0,0,https://twitter.com/swinny198/status/1319009440562073602
2020-10-22 01:45:17 India Standard Time,66162566,alan_nishihara,Alan Nishihara,AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/rvVABAnc3R,en,0,0,0,https://twitter.com/Alan_Nishihara/status/1319009383620112386
2020-10-22 01:45:09 India Standard Time,17068564,astho,ASTHO,How will the COVID-19 vaccine distribution be carried out? How long will it take? What steps are needed to make distribution work? Our CMO @MarcusPlescia discusses getting ready for a COVID vaccine on @RadioHealthJrnl:  https://t.co/zgGMZzowrh,en,0,1,0,https://twitter.com/ASTHO/status/1319009349931499520
2020-10-22 01:44:55 India Standard Time,2716934402,crowndpn,crown dependency pol,Human trials for new COVID vaccine approved for #Caymanislands   https://t.co/FyLptcIM9q via @cayCompass,en,0,0,1,https://twitter.com/CROWNDPN/status/1319009291672653827
2020-10-22 01:44:15 India Standard Time,"1,22497582425387E+018",chrisjonesstuff,Chris Jones,"Hoping for:  1-Aliens 2-Ghosts 3-Covid vaccine 4-As-yet undiscovered flavour of crisps  Don't let us down, space boffins",en,0,0,0,https://twitter.com/ChrisJonesStuff/status/1319009123946647557
2020-10-22 01:44:04 India Standard Time,67415995,virginiaopossum,Virginia S. O'Possum,I can't stop thinking it's the same Alex Azar who was surprised to discover there was no real database to help reunite migrant children the US had separated from their families who is in charge of the US Covid vaccine effort.,en,1,3,11,https://twitter.com/VirginiaOPossum/status/1319009076467126273
2020-10-22 01:43:52 India Standard Time,588717249,mrmichjoy,Michjoy,Volunteer in trial of Covid vaccine dies of virus  https://t.co/itslAqXD6n @FayeBarker @BonnieFuller @janedutton @SarahPalinUSA @fabiolagdo @RachaelRuble @soledadobrien @halle690 @jessybondgirl @kellyoxford @EllenPage @JoyceMeyer @barrettojulia,en,0,0,0,https://twitter.com/MrMichjoy/status/1319009027121139724
2020-10-22 01:43:42 India Standard Time,589278400,bartosz_debski,Bartosz Dębski,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/TVbGueCCTk",en,0,0,0,https://twitter.com/bartosz_debski/status/1319008984184082438
2020-10-22 01:43:28 India Standard Time,2992328703,mcsmith6005,Michael Smith,"@whitiswriting @JohnEdgarBrady @BarbaraBollier Before COVID, there were many who were opposed to vaccinations, all vaccinations. Add to these those newly skeptical of a COVID vaccine, and I fear herd immunity (like 60%) may be the reality for years to come. 😱😱. I’m updating my Will.😕",en,1,0,0,https://twitter.com/mcsmith6005/status/1319008926260621312
2020-10-22 01:43:09 India Standard Time,1084379552,loverglow13,🎃 𝓶𝓮𝓵𝓪𝓷𝓲𝓮. 🎃,I’ve said it before and I’ll say it again. I’m not getting the Covid vaccine for awhile. I will NEVER trust a vaccine that took a year to make. Especially with scientists rushing like they are. No thank you. I’ll wait to see how others react to it before I get it. 🤷🏻‍♀️,en,0,0,4,https://twitter.com/loverglow13/status/1319008847030329344
2020-10-22 01:42:43 India Standard Time,591802127,ianpounder1,Ian Pounder Do Gooder Mask Wearer,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/uZ7RgPV9GX",en,0,0,0,https://twitter.com/IanPounder1/status/1319008736615215109
2020-10-22 01:42:09 India Standard Time,49938013,plepsart,John van Veen,Volunteer in trial of Oxford University and Astrazeneca Covid vaccine dies of virus in Brazil -  https://t.co/NIbIxa9LxS  https://t.co/6e4Saxc2Vb,en,0,0,0,https://twitter.com/PlepsART/status/1319008596206772225
2020-10-22 01:42:02 India Standard Time,17379685,nbcla,NBC Los Angeles,AstraZeneca Shares Down After Brazilian Health Authority Says COVID Vaccine Study Volunteer Dies  https://t.co/DanDZo6d80,en,3,1,4,https://twitter.com/NBCLA/status/1319008563621146625
2020-10-22 01:41:40 India Standard Time,"9,83327363101528E+017",michaelcaserta2,m caserta,"Yeah, think I’ll pass on a Covid  vaccine",en,0,0,1,https://twitter.com/michaelcaserta2/status/1319008472357392385
2020-10-22 01:41:39 India Standard Time,16996707,jerusalemkid,Jerusalem Kid,AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/gNT9lcqnmY,en,0,0,1,https://twitter.com/JerusalemKid/status/1319008467634524161
2020-10-22 01:41:19 India Standard Time,"1,1721971096316E+018",always_shiplove,always_ship_love,"@DDJFoundation @JesseBris you guys should invite @RobertKennedyJr to one of your shows, TJ mentioned in a previous show that he was anxious about the covid vaccine, he can let your audience know everything they need to be aware of as the covid vaccines roll out.  contact at  https://t.co/JbF3xLzcj7",en,0,0,0,https://twitter.com/always_shiplove/status/1319008382708117505
2020-10-22 01:41:14 India Standard Time,2596413645,carrieksada,Carrie ❤️ America 🇺🇸,"Can you smell the desperation of @NBCNews trying to imply that the vaccine does not work bc one Brazilian woman, who’s prior health we know nothing about, dies?  I’m voting Trump.   AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/vk9LxvhZdh",en,1,7,17,https://twitter.com/carrieksada/status/1319008362709741568
2020-10-22 01:40:36 India Standard Time,15755669,nbcphiladelphia,NBC10 Philadelphia,AstraZeneca Shares Down After Brazilian Health Authority Says COVID Vaccine Study Volunteer Dies  https://t.co/XDgjE5QXcj  https://t.co/Rc6GiyfllC,en,0,6,3,https://twitter.com/NBCPhiladelphia/status/1319008205024993283
2020-10-22 01:40:30 India Standard Time,249634320,mikef45,Mike,"If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/zQRruf3R6U",en,0,0,0,https://twitter.com/MIkef45/status/1319008177552265216
2020-10-22 01:40:00 India Standard Time,10412902,eddiegrey,Eddie Sherman,AstraZeneca shares down after death reported in Brazilian Covid vaccine study   https://t.co/0wESEgIfb4,en,0,1,0,https://twitter.com/EddieGrey/status/1319008053811871745
2020-10-22 01:39:53 India Standard Time,"1,01062097308568E+018",diogenesquest,Gregory G. Sarno,"""If you're pinning your hopes on a Covid vaccine, here's a dose of realism""  https://t.co/PhkNT0p7bM",en,0,0,0,https://twitter.com/DiogenesQuest/status/1319008021826027521
2020-10-22 01:38:23 India Standard Time,35931016,leniseligon,Lenise Ligon,AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/qZ2TCLywq1,en,0,0,0,https://twitter.com/LeniseLigon/status/1319007647102832644
2020-10-22 01:38:08 India Standard Time,"8,35849215943246E+017",florian_hanover,Florian,Bad day for #vaccines   The placebo is also an active vaccine - so there could be unspecific side effects... #CovidVaccine,en,0,0,0,https://twitter.com/Florian_Hanover/status/1319007583169089538
2020-10-22 01:38:07 India Standard Time,"9,62216150850527E+017",dorksdogsdingos,"Dorks, Dogs & Dingos","Bill Gates, why don’t you try it?  Will I be convinced to get a COVID vaccine.   https://t.co/NtKWyw1lZB",en,1,0,2,https://twitter.com/dorksdogsdingos/status/1319007577267671040
2020-10-22 01:38:04 India Standard Time,961870908,naijamusiccity,#EndPoliceBrutality #EndSars,Volunteer in trial of Oxford University and Astrazeneca Covid vaccine dies of virus in Brazil  https://t.co/2acEB6XVPd,en,0,0,0,https://twitter.com/NAIJAMUSICCITY/status/1319007568082194434
2020-10-22 01:38:03 India Standard Time,160247418,horndaskoure,Iam_Horndaskoure,Volunteer in trial of Oxford University and Astrazeneca Covid vaccine dies of virus in Brazil  https://t.co/bdWdsOQJNb,en,0,0,0,https://twitter.com/Horndaskoure/status/1319007564139581440
2020-10-22 01:37:52 India Standard Time,2952541967,studyaccount44,Financial Freedom,This is why you don’t rush vaccines...  $NVAX $MRNA $REGN Get ready for a big dip... Covid Vaccine Volunteer just died shorty after....  $SPY $DJI  https://t.co/74mgB0WiXY,en,1,1,1,https://twitter.com/StudyAccount44/status/1319007517268115456
2020-10-22 01:37:47 India Standard Time,18959663,thrive_living,ThriveLiving,@GovernorBullock Safety is the number one unknown considering how rushed the development of the covid vaccine is and that they are using an untested technology of cellular mRNA replication.  https://t.co/bi7MwuSKo5,en,0,0,0,https://twitter.com/Thrive_Living/status/1319007495285731329
2020-10-22 01:37:45 India Standard Time,"1,2366030736965E+018",loolmedia,LooL Media,Volunteer In Trial Of Oxford University And Astrazeneca COVID Vaccine Dies Of Virus In Brazil  https://t.co/1eMRROwqSO,en,0,0,0,https://twitter.com/LoolMedia/status/1319007487073394690
2020-10-22 01:37:32 India Standard Time,510176678,michelhubert2,Michel Hubert matr. 6404- 4merMA BLOQUER,"Well well ...   If you're pinning your hopes on a Covid vaccine, here's a dose of realism | David Salisbury  https://t.co/IvAFD6UkLe",en,0,0,0,https://twitter.com/MichelHubert2/status/1319007433713385484
2020-10-22 01:36:37 India Standard Time,1451017040,flowermusickids,Screenname,@florian_krammer I think it was a placebo. They wouldn’t have restarted trials so quickly if the volunteer got a covid vaccine dose and then died.,en,1,0,2,https://twitter.com/flowermusickids/status/1319007203341324288
2020-10-22 01:36:22 India Standard Time,"8,12468323329962E+017",getbentmo,Jesse,"Chinese SinoVac COVID vaccine seems to be the most promising. Bolsonaro is already saying he won’t use it, even after his country’s medical experts find it the most effective so far.  https://t.co/WRED4N01pp",en,0,0,1,https://twitter.com/getbentmo/status/1319007140179304449
2020-10-22 01:35:59 India Standard Time,547139726,gretalwall,Greta Wall,#MarketWatch $AZN falls after Brazilian health authorities say a participant in the country's COVID vaccine study has died   https://t.co/zAov37w3BW,en,2,2,8,https://twitter.com/GretaLWall/status/1319007043814998016
2020-10-22 01:35:58 India Standard Time,346833400,politicalbombsh,Political Bomb Show,King Gavin Newsom Thinks he can Control the COVID Vaccine  https://t.co/AbQSNhw01S,en,0,0,0,https://twitter.com/politicalbombsh/status/1319007039121743872
2020-10-22 01:35:12 India Standard Time,4058194633,marcjacksonla,Biomed & Tech Stock Focus,$AZN AstraZeneca shares down after death reported in Brazil Covid vaccine study  https://t.co/gJvbdcUAOV,en,0,0,0,https://twitter.com/MarcJacksonLA/status/1319006846233923587
2020-10-22 01:35:10 India Standard Time,21677659,kaedee20_20,Kae Dee,AstraZeneca shares turn negative after Brazilian health authority says volunteer in Covid vaccine study dies  https://t.co/BRVDK7oJuH,en,0,0,2,https://twitter.com/KaeDee20_20/status/1319006835781869572
2020-10-22 01:34:53 India Standard Time,"1,22000766039051E+018",funkle_t,@funkletrevor,@cbcnewsbc Covid vaccine patients die.    https://t.co/4E34HsUYus,en,0,0,0,https://twitter.com/funkle_t/status/1319006766101712896
2020-10-22 01:34:25 India Standard Time,"8,35849215943246E+017",florian_hanover,Florian,This will happen a lot when very old (!) people are vaccinated: they have a high baseline death rate. This issue will be quite nasty for defining covid vaccine benefit.  @HelenBranswell @kakape #CovidVaccine,en,0,0,0,https://twitter.com/Florian_Hanover/status/1319006647302455296
2020-10-22 01:34:22 India Standard Time,"1,27040471687528E+018",lucypreisler,L. Price,This is why there is no rush to get covid vaccine out without extreme vetting.   https://t.co/qzK395t4HM,en,0,0,0,https://twitter.com/LucyPreisler/status/1319006634283208704
2020-10-22 01:34:12 India Standard Time,"1,31493138696133E+018",oressurrection,Of the Ressurrection,Covid #vaccine causes first #Death.  https://t.co/mGnUe1q7H4,en,0,0,0,https://twitter.com/ORessurrection/status/1319006595121033216
2020-10-22 01:33:40 India Standard Time,21934431,w911,Frank Ho,"Brazilian Volunteer in Clinical Trials of Oxford Anti-Covid Vaccine Dies, Health Authority Says   https://t.co/CMKlAHHort",en,0,0,0,https://twitter.com/W911/status/1319006457208111104
2020-10-22 01:33:39 India Standard Time,21884690,holavista,Frank Ho,"Brazilian Volunteer in Clinical Trials of Oxford Anti-Covid Vaccine Dies, Health Authority Says   https://t.co/58AmYD3DYx",en,0,0,0,https://twitter.com/Holavista/status/1319006456184786946
2020-10-22 01:33:09 India Standard Time,"8,24536419368575E+017",sitmuststop,Shirley_itmuststop,COVID VACCINE TRIAL VOLUNTEER DIES !!!,en,0,0,0,https://twitter.com/SItmuststop/status/1319006330301067270
